Date,Month,Year,Area,FPO,SITENAME,Plot,SpeciesName,SpeciesCount,NumofThrowTraps,SpeciesDensity
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 050B,50B,Rhynchospora tracyi,54,7,7.7143
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 050B,50B,Bacopa caroliniana,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 050B,50B,Utricularia spp.,NA,7,NA
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 050C,50C,Lepomis punctatus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 050C,50C,Noturus gyrinus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 050C,50C,Fundulus confluentus,3,7,0.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 050C,50C,Coenagrionidae,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 050C,50C,Physella spp.,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 050C,50C,Coleoptera,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 050C,50C,Planorbella duryi,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 050C,50C,Palaemonetes paludosus,3,7,0.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 050C,50C,Pelocoris femoratus,5,7,0.7143
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 050C,50C,Procambarus spp.,6,7,0.8571
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 050C,50C,Panicum hemitomon,1,7,0.1429
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 050C,50C,Saggitaria spp.,10,7,1.4286
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 050C,50C,Rhynchospora tracyi,50,7,7.1429
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 050C,50C,Eleocharis spp.,122,7,17.4286
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 050C,50C,Bacopa caroliniana,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 050C,50C,Utricularia spp.,NA,7,NA
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06A,06A,Belenesox belizanus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06A,06A,Cichlasoma uropthalmus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06A,06A,Gambusia holbrooki,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06A,06A,Lepomis punctatus,3,7,0.4286
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06A,06A,Heterandria formosa,6,7,0.8571
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06A,06A,Fundulus chrysotus,10,7,1.4286
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06A,06A,Lucania goodei,89,7,12.7143
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Acris gryllus tp,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Planorbella duryi,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Porifera,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Belostoma spp.,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Libellula needhami,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Procambarus spp.,4,7,0.5714
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Coenagrionidae,6,7,0.8571
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Brachymesia gravida,13,7,1.8571
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Celithemis eponina,20,7,2.8571
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Pelocoris femoratus,30,7,4.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06A,06A,Palaemonetes paludosus,109,7,15.5714
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06A,06A,Rhynchospora tracyi,2,7,0.2857
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06A,06A,Paspalidium geminatum,5,7,0.7143
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06A,06A,Panicum hemitomon,18,7,2.5714
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06A,06A,Eleocharis spp.,825,7,117.8571
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06A,06A,Chara spp.,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06A,06A,Utricularia spp.,NA,7,NA
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06B,06B,Poecilia latipinna,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06B,06B,Jordanella floridae,4,7,0.5714
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06B,06B,Gambusia holbrooki,12,7,1.7143
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06B,06B,Fundulus chrysotus,15,7,2.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06B,06B,Heterandria formosa,26,7,3.7143
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06B,06B,Lucania goodei,120,7,17.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Acris gryllus tp,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Coryphaeschna ingens,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Pomacea paludosa,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Rana spp.,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Planorbella duryi,3,7,0.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Belostoma spp.,4,7,0.5714
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Coenagrionidae,4,7,0.5714
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Celithemis eponina,16,7,2.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Pelocoris femoratus,28,7,4
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Brachymesia gravida,31,7,4.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06B,06B,Palaemonetes paludosus,110,7,15.7143
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06B,06B,Panicum hemitomon,1,7,0.1429
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06B,06B,Cladium jamaicense,2,7,0.2857
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06B,06B,Nymphoides aquatica,7,7,1
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06B,06B,Nymphaea odorata,24,7,3.4286
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06B,06B,Eleocharis spp.,277,7,39.5714
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06B,06B,Utricularia spp.,NA,7,NA
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06C,06C,Enneacanthus gloriosus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06C,06C,Gambusia holbrooki,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06C,06C,Lepomis marginatus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06C,06C,Belenesox belizanus,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06C,06C,Cichlasoma uropthalmus,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06C,06C,Lepomis punctatus,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06C,06C,Heterandria formosa,4,7,0.5714
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06C,06C,Fundulus chrysotus,12,7,1.7143
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 06C,06C,Lucania goodei,51,7,7.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Coleoptera,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Coryphaeschna ingens,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Planorbella duryi,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Pseudobranchus striatus,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Rana spp.,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Coenagrionidae,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Porifera,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Acris gryllus tp,3,7,0.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Belostoma spp.,5,7,0.7143
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Libellula needhami,6,7,0.8571
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Pelocoris femoratus,13,7,1.8571
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Procambarus spp.,14,7,2
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Celithemis eponina,15,7,2.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 06C,06C,Palaemonetes paludosus,116,7,16.5714
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06C,06C,Paspalidium geminatum,2,7,0.2857
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06C,06C,Saggitaria spp.,11,7,1.5714
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06C,06C,Nymphoides aquatica,28,7,4
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06C,06C,Panicum hemitomon,59,7,8.4286
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06C,06C,Eleocharis spp.,2294,7,327.7143
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06C,06C,Bacopa caroliniana,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 06C,06C,Utricularia spp.,NA,7,NA
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07A,07A,Belenesox belizanus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07A,07A,Enneacanthus gloriosus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07A,07A,Erimyzon sucetta,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07A,07A,Lepomis marginatus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07A,07A,Cichlasoma uropthalmus,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07A,07A,Noturus gyrinus,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07A,07A,Fundulus chrysotus,4,7,0.5714
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07A,07A,Gambusia holbrooki,5,7,0.7143
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07A,07A,Heterandria formosa,9,7,1.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07A,07A,Lucania goodei,67,7,9.5714
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07A,07A,Acris gryllus tp,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07A,07A,Coenagrionidae,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07A,07A,Celithemis eponina,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07A,07A,Gerris spp.,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07A,07A,Porifera,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07A,07A,Planorbella scalaris,4,7,0.5714
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07A,07A,Libellula needhami,5,7,0.7143
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07A,07A,Brachymesia gravida,7,7,1
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07A,07A,Pelocoris femoratus,13,7,1.8571
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07A,07A,Palaemonetes paludosus,62,7,8.8571
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07A,07A,Rhynchospora tracyi,8,7,1.1429
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07A,07A,Panicum hemitomon,32,7,4.5714
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07A,07A,Eleocharis spp.,1705,7,243.5714
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07A,07A,Chara spp.,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07A,07A,Utricularia spp.,NA,7,NA
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07B,07B,Fundulus confluentus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07B,07B,Jordanella floridae,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07B,07B,Lepomis punctatus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07B,07B,Noturus gyrinus,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07B,07B,Gambusia holbrooki,5,7,0.7143
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07B,07B,Fundulus chrysotus,6,7,0.8571
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07B,07B,Heterandria formosa,18,7,2.5714
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07B,07B,Lucania goodei,38,7,5.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Belostoma spp.,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Coleoptera,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Physella spp.,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Planorbella scalaris,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Porifera,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Libellula needhami,7,7,1
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Celithemis eponina,9,7,1.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Rana spp.,11,7,1.5714
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Procambarus spp.,13,7,1.8571
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Pelocoris femoratus,15,7,2.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Brachymesia gravida,20,7,2.8571
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07B,07B,Palaemonetes paludosus,93,7,13.2857
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07B,07B,Justicia ovata,3,7,0.4286
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07B,07B,Cladium jamaicense,4,7,0.5714
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07B,07B,Paspalidium geminatum,9,7,1.2857
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07B,07B,Rhynchospora tracyi,47,7,6.7143
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07B,07B,Panicum hemitomon,88,7,12.5714
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07B,07B,Eleocharis spp.,3526,7,503.7143
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07B,07B,Bacopa caroliniana,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07B,07B,Chara spp.,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07B,07B,Utricularia spp.,NA,7,NA
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07C,07C,Fundulus confluentus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07C,07C,Lepomis marginatus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07C,07C,Lepomis punctatus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07C,07C,Lepomis spp.,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07C,07C,Gambusia holbrooki,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07C,07C,Jordanella floridae,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07C,07C,Cichlasoma uropthalmus,3,7,0.4286
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07C,07C,Fundulus chrysotus,7,7,1
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07C,07C,Heterandria formosa,15,7,2.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 07C,07C,Lucania goodei,38,7,5.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Belostoma spp.,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Hirudinea,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Coleoptera,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Porifera,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Coenagrionidae,3,7,0.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Gerris spp.,3,7,0.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Planorbella scalaris,3,7,0.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Procambarus spp.,3,7,0.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Pelocoris femoratus,7,7,1
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Libellula needhami,10,7,1.4286
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Brachymesia gravida,13,7,1.8571
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Celithemis eponina,30,7,4.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 07C,07C,Palaemonetes paludosus,103,7,14.7143
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07C,07C,Paspalidium geminatum,1,7,0.1429
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07C,07C,Saggitaria spp.,5,7,0.7143
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07C,07C,Cladium jamaicense,16,7,2.2857
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07C,07C,Rhynchospora tracyi,52,7,7.4286
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07C,07C,Panicum hemitomon,68,7,9.7143
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07C,07C,Eleocharis spp.,325,7,46.4286
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07C,07C,Bacopa caroliniana,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 07C,07C,Utricularia spp.,NA,7,NA
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08A,08A,Poecilia latipinna,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08A,08A,Ameriurus natalis,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08A,08A,Fundulus confluentus,3,7,0.4286
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08A,08A,Jordanella floridae,4,7,0.5714
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08A,08A,Fundulus chrysotus,7,7,1
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08A,08A,Gambusia holbrooki,7,7,1
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08A,08A,Heterandria formosa,18,7,2.5714
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08A,08A,Lucania goodei,26,7,3.7143
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Coleoptera,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Gerris spp.,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Planorbella duryi,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Pomacea paludosa,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Siren lacertina,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Celithemis eponina,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Libellula needhami,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Pseudobranchus striatus,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Coenagrionidae,4,7,0.5714
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Pelocoris femoratus,7,7,1
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08A,08A,Palaemonetes paludosus,27,7,3.8571
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 08A,08A,Cladium jamaicense,5,7,0.7143
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 08A,08A,Potamogeton illinoensis,8,7,1.1429
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 08A,08A,Rhynchospora tracyi,70,7,10
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 08A,08A,Eleocharis spp.,1679,7,239.8571
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 08A,08A,Chara spp.,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 08A,08A,Utricularia spp.,NA,7,NA
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Ameriurus natalis,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Lepomis marginatus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Lepomis punctatus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Lepomis spp.,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Noturus gyrinus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Cichlasoma uropthalmus,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Fundulus chrysotus,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Fundulus confluentus,2,7,0.2857
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Jordanella floridae,6,7,0.8571
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Poecilia latipinna,6,7,0.8571
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Heterandria formosa,14,7,2
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Gambusia holbrooki,17,7,2.4286
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08B,08B,Lucania goodei,29,7,4.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08B,08B,Celithemis eponina,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08B,08B,Coenagrionidae,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08B,08B,Coleoptera,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08B,08B,Gerris spp.,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08B,08B,Procambarus spp.,1,7,0.1429
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08B,08B,Belostoma spp.,2,7,0.2857
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08B,08B,Libellula needhami,5,7,0.7143
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08B,08B,Pelocoris femoratus,27,7,3.8571
2003-10-01,October,2003,Shark,Other,Shark Slough_Site 08B,08B,Palaemonetes paludosus,29,7,4.1429
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 08B,08B,Eleocharis spp.,923,7,131.8571
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 08B,08B,Bacopa caroliniana,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 08B,08B,Chara spp.,NA,7,NA
2003-10-01,October,2003,Shark,Plants,Shark Slough_Site 08B,08B,Utricularia spp.,NA,7,NA
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08C,08C,Fundulus confluentus,1,7,0.1429
2003-10-01,October,2003,Shark,Fish,Shark Slough_Site 08C,08C,Lepomis marginatus,1,7,0.1429
