"SITE","DATE","YEAR","Species.Tree","Tree_DBH","Tree_Height","meanWD","AGB","geometry"
"SRS5",2009-11-19,2009-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2009-11-19,2009-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2009-11-19,2009-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2000-12-16,2000-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2000-12-16,2000-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2000-12-16,2000-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2000-12-16,2000-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2000-12-16,2000-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2000-12-16,2000-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2000-12-16,2000-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2000-12-16,2000-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",577,"-9999",0.897714285714286,542.797015289519,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",30,"-9999",0.897714285714286,0.528421179497955,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",810,"-9999",0.897714285714286,1142.29072423753,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",812,"-9999",0.897714285714286,1148.44228802661,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",647,"-9999",0.897714285714286,698.613669908465,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",691,"-9999",0.897714285714286,807.189037341352,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",639,"-9999",0.897714285714286,679.75677861483,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",830,"-9999",0.897714285714286,1204.58189200807,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",28,"-9999",0.897714285714286,0.445171823389843,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",234,"-9999",0.897714285714286,71.1886183464172,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",84,"-9999",0.897714285714286,6.47811809259972,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",310,"-9999",0.897714285714286,135.15527237771,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",165,"-9999",0.897714285714286,31.7790758321735,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",581,"-9999",0.897714285714286,551.143778258775,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",810,"-9999",0.897714285714286,1142.29072423753,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",717,"-9999",0.897714285714286,875.22579965428,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",31,"-9999",0.897714285714286,0.573189282062082,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",248,"-9999",0.897714285714286,81.3192104358466,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",312,"-9999",0.897714285714286,137.139383262246,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",799,"-9999",0.897714285714286,1108.76497491038,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",627,"-9999",0.897714285714286,651.980236920621,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",744,"-9999",0.897714285714286,948.938530572525,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",55,"-9999",0.897714285714286,2.33827465972505,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",62,"-9999",0.897714285714286,3.12477860364321,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",314,"-9999",0.897714285714286,139.1391387149,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",824,"-9999",0.897714285714286,1185.71353884564,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",641,"-9999",0.897714285714286,684.445547364017,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",755,"-9999",0.897714285714286,979.864916777932,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",298,"-9999",0.897714285714286,123.578293466848,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",583,"-9999",0.897714285714286,555.342404219959,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",806,"-9999",0.897714285714286,1130.0392720261,c(-81.03234716, 25.37702258)
"SRS5",2011-11-30,2011-01-01,"R",693,"-9999",0.897714285714286,812.320182891063,c(-81.03234716, 25.37702258)
"SRS5",2001-05-01,2001-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2001-05-01,2001-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2001-05-01,2001-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2001-05-01,2001-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2001-05-01,2001-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2001-05-01,2001-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2001-05-01,2001-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",586,"4.3",0.897714285714286,561.671912806638,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",536,"-9999",0.897714285714286,461.114590320449,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",521,"-9999",0.897714285714286,432.987783568229,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",613,"-9999",0.897714285714286,620.344863807753,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",509,"-9999",0.897714285714286,411.161330164552,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",512,"3.5",0.897714285714286,416.561778768548,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",317,"-9999",0.897714285714286,142.168137878484,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",537,"5.2",0.897714285714286,463.023100851576,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",529,"4.5",0.897714285714286,447.871937975601,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",501,"-9999",0.897714285714286,396.942952026165,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",539,"4.3",0.897714285714286,466.85265659218,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",315,"-9999",0.897714285714286,140.144887796855,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",830,"-9999",0.897714285714286,1204.58189200807,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",597,"-9999",0.897714285714286,585.204477880325,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",711,"-9999",0.897714285714286,859.268732348437,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",715,"-9999",0.897714285714286,869.889679320908,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",529,"-9999",0.897714285714286,447.871937975601,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",634,"-9999",0.897714285714286,668.109059267968,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",645,"-9999",0.897714285714286,693.873988985667,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",117,"-9999",0.897714285714286,14.2142368232654,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",639,"-9999",0.897714285714286,679.75677861483,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",830,"-9999",0.897714285714286,1204.58189200807,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",649,"-9999",0.897714285714286,703.370329559544,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",111,"-9999",0.897714285714286,12.5544503560853,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",363,"-9999",0.897714285714286,193.058869736633,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",150,"-9999",0.897714285714286,25.4530260903897,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",230,"-9999",0.897714285714286,68.4288458481229,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",724,"-9999",0.897714285714286,894.036919958094,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",762,"-9999",0.897714285714286,999.815546178342,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",684,"-9999",0.897714285714286,789.364350622984,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",203,"-9999",0.897714285714286,51.3477190572732,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",159,"-9999",0.897714285714286,29.1553934865283,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",727,"-9999",0.897714285714286,902.162994165071,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",73,"-9999",0.897714285714286,4.62984122637454,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",672,"-9999",0.897714285714286,759.293518041024,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",715,"-9999",0.897714285714286,869.889679320908,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",590,"-9999",0.897714285714286,570.170213515548,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",651,"-9999",0.897714285714286,708.143971894492,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",737,"-9999",0.897714285714286,929.528122119344,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",773,"-9999",0.897714285714286,1031.59146087176,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",660,"-9999",0.897714285714286,729.835627800747,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",595,"-9999",0.897714285714286,580.88789485943,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",670,"-9999",0.897714285714286,754.341325494078,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",766,"-9999",0.897714285714286,1011.3103167694,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",834,"-9999",0.897714285714286,1217.24702877559,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",769,"-9999",0.897714285714286,1019.9764707459,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",672,"-9999",0.897714285714286,759.293518041024,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",688,"-9999",0.897714285714286,799.524304902247,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",606,"-9999",0.897714285714286,604.837938892166,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",134,"-9999",0.897714285714286,19.5516048950818,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",651,"-9999",0.897714285714286,708.143971894492,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",165,"-9999",0.897714285714286,31.7790758321735,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",381,"-9999",0.897714285714286,215.265668702803,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",750,"-9999",0.897714285714286,965.743155380343,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",775,"-9999",0.897714285714286,1037.42472667683,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",511,"-9999",0.897714285714286,414.757471554013,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",531,"-9999",0.897714285714286,451.634681557501,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",581,"-9999",0.897714285714286,551.143778258775,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",651,"-9999",0.897714285714286,708.143971894492,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",715,"-9999",0.897714285714286,869.889679320908,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",18,"-9999",0.897714285714286,0.146965658171349,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",577,"-9999",0.897714285714286,542.797015289519,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",651,"-9999",0.897714285714286,708.143971894492,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",737,"-9999",0.897714285714286,929.528122119344,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",314,"-9999",0.897714285714286,139.1391387149,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",507,"-9999",0.897714285714286,407.581814080872,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",501,"-9999",0.897714285714286,396.942952026165,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",298,"-9999",0.897714285714286,123.578293466848,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",297,"-9999",0.897714285714286,122.638838972355,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2008-02-25,2008-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",176,"10.3",0.897714285714286,36.9158281264569,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",58,"10.1",0.897714285714286,2.65944138160417,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",666,"6",0.897714285714286,744.488004517014,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",575,"4.3",0.897714285714286,538.648868192235,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",22,"8.6",0.897714285714286,0.243660535722701,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",806,"8.9",0.897714285714286,1130.0392720261,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",69,"11.4",0.897714285714286,4.04364456296982,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",807,"7.4",0.897714285714286,1133.09567636561,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",647,"4.8",0.897714285714286,698.613669908465,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",684,"5.2",0.897714285714286,789.364350622984,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",635,"5.9",0.897714285714286,670.430124902028,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",826,"8.4",0.897714285714286,1191.98574578318,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",28,"-9999",0.897714285714286,0.445171823389843,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",231,"-9999",0.897714285714286,69.1132010059001,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",84,"11.8",0.897714285714286,6.47811809259972,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",310,"3.1",0.897714285714286,135.15527237771,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",161,"16",0.897714285714286,30.0160686334979,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",581,"-9999",0.897714285714286,551.143778258775,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",799,"-9999",0.897714285714286,1108.76497491038,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",710,"-9999",0.897714285714286,856.624179490951,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",20,"-9999",0.897714285714286,0.1917343131665,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",246,"-9999",0.897714285714286,79.8269135549829,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",310,"-9999",0.897714285714286,135.15527237771,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",799,"-9999",0.897714285714286,1108.76497491038,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",615,"5.3",0.897714285714286,624.813446265826,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",744,"9.4",0.897714285714286,948.938530572525,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",55,"-9999",0.897714285714286,2.33827465972505,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",532,"4",0.897714285714286,453.522313265166,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",769,"11.2",0.897714285714286,1019.9764707459,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",654,"-9999",0.897714285714286,715.336286514508,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",697,"-9999",0.897714285714286,822.633666674628,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",703,"-9999",0.897714285714286,838.231924296609,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",783,"5.1",0.897714285714286,1060.9296542911,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",45,"6.9",0.897714285714286,1.43444169874269,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",830,"7",0.897714285714286,1204.58189200807,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",614,"-9999",0.897714285714286,622.577041373252,c(-81.03234716, 25.37702258)
